RCP_SNO,RCP_TTL,CKG_NM,RGTR_ID,RGTR_NM,INQ_CNT,RCMM_CNT,SRAP_CNT,CKG_MTH_ACTO_NM,CKG_STA_ACTO_NM,CKG_MTRL_ACTO_NM,CKG_KND_ACTO_NM,CKG_IPDC,CKG_MTRL_CN,CKG_INBUN_NM,CKG_DODF_NM,CKG_TIME_NM,FIRST_REG_DT
1973846,오븐 스파게티,오븐스파게티,cherrysha,여날이,11392,7,263,볶음,일상,밀가루,면/만두,신랑이 만들어준 아빠표 오븐 스파게티 ,[재료] 스파게티면| 피자치즈 [양념] 시판스파게티소스,1인분,초급,30분이내,20100709170412 
1974655,초코볼초코칩쿠키&딸기바나나스무디,초코볼초코칩쿠키,cggirl1004,카푸치노,2218,4,8,기타,간식,밀가루,과자,알록달록 초코볼이 콕 박혀 있어서 아이들이 넘 좋아해요~~ 아이와 함께 만드는 초코볼초코칩쿠키 만나보세요~,[재료] 박력쌀가루(박력분) 100g| 버터 50g| 설탕 50g| 플레인요플레 40g| 청크초콜릿 30g| 초코볼 적당량,2인분,초급,60분이내,20100710123542 
1975773,풋고추파래무침,고추파래무침,oneyefishluv,오즈토토,3989,6,22,무침,일상,해물류,밑반찬,새콤한 바다향이 솔솔 풍겨오는 풋고추 파래 무침 만들어볼게요,[재료] 고추파래 200g| 풋고추 1개| 당근 조금| 통깨 1큰술 [양념] 간장 2큰술| 식초 2큰술| 설탕 1큰술| 다진대파 1작은술| 다진마늘 1/2큰술| 소금 약간,2인분,초급,15분이내,20100711210717 
6910057,계란볶음밥,계란볶음밥,48372082,보동,19301,0,595,볶음,초스피드,달걀/유제품,밥/죽/떡,간단하게 후다닥 해 먹을 수 있는 계란볶음밥이예요. 중국집 볶음밥과 비슷한 맛이지만 훨씬 맛있답니다.,[재료] 계란 2알| 파 1/4대 [양념] 간장 1큰술,1인분,아무나,5분이내,20190408111056 
1977629,닭가슴살 팝콘치킨,닭가슴살팝콘치킨,lotusms12,햇살바람,8916,6,223,튀김,일상,닭고기,메인반찬,닭가슴살로 만든 팝콘치킨입니다.,[재료] 닭가슴살 3쪽| 튀김가루| 빵가루| 달걀 2개 [양념] 소금| 후추,3인분,초급,30분이내,20100713110709 
1977723,노란색 카레향이 솔솔나는 새콤한 카레초밥,카레초밥,oneyefishluv,오즈토토,4800,10,101,기타,일상,가공식품류,밥/죽/떡,노란색 카레향이 솔솔나는 새콤달콤한 카레 유부초밥 만들어 보세요.,[재료] 초밥용 유부 160g| 공기밥 2인분| 초밥소스| 조미볶음| 카레가루 2큰술,2인분,초급,15분이내,20100713123946 
1977790,바나나 카스테라,바나나카스테라,ewan123,설탕비,11469,6,220,굽기,간식,밀가루,빵,무지 무지 촉촉해서 우유 없이 먹어도 눈녹듯 사르르 ~ 녹아버리는 카스테라가 만들어졌네요.,[재료] 박력분 60g [양념] 바나나 1개| 달걀 2개| 설탕 60g| 식물성오일 1Ts,4인분,초급,90분이내,20100713133220 
6829734,검은콩국수,검은콩국수,iammaman,이졔s,7165,3,41,끓이기,영양식,콩/견과류,면/만두,고소하고 영양이 가득한 검은콩국수 만들어 볼게요.,[재료] 콩 2컵| 콩국물 5컵| 소면 [양념] 소금,2인분,중급,2시간이상,20150703010736 
6966984,단호박찰떡,단호박찰떡,62929808,요알남Mingstar,621,0,17,굽기,일상,기타,밥/죽/떡,단호박 찰떡 구워서 간단하게 만들어 보세요. 늙은 호박으로 만드셔도 됩니다.,[재료] 단호박 1/2개| 설탕 20g| 건식 찹쌀가루 100g| 빵가루 40g| 식용유 4Ts,1인분,아무나,30분이내,20211015095250 
1979103,오색감자채전,오색감자채전,jisunnyjjang,sunny,1839,6,7,부침,일상,채소류,밑반찬,제철 감자로 오새감차재전 만들었어요. ,[재료] 감자 2개| 당근 1/2개| 양파 1/2개| 청피망 1/2개| 식용유 2T [양념] 다진마늘 1T| 검은깨 약간| 소금 1/2T| 후춧가루 약간,2인분,초급,30분이내,20100714120440 
1980201,마늘종무침,마늘종무침,swjun,풀향기,27617,21,428,무침,일상,채소류,밑반찬,마늘종을 이용해 마늘종무침을 만들어 아침밥상에 올리니 뒷맛이 깔끔하고 아삭하게 씹히는 식감이 좋아요. 재료도 간단하고 만들기도 쉬운 마늘종무침은 고기를 먹을 때 곁들여 먹어도 좋습니다.,[재료] 마늘종 200g [양념] 고추장 2큰술| 매실청 2+1/2큰술| 통깨 1작은술| 참기름 1작은술,6인분이상,초급,15분이내,20100715083034 
6894288,비빔밥,비빔밥,andyd91,열려라쿡,7904,0,106,비빔,일상,채소류,밥/죽/떡,간단한 밑반찬으로 또는 비빔밥용으로~ 잔치국수 활용으로도 좋은 후다닥 호박볶음을 소개드려요.,[재료] 둥근호박 1개| 소금 1t| 식용유 적당량| 다진마늘 1스푼,3인분,초급,10분이내,20180816184226 
1980902,닭가슴살 치즈샐러드,닭가슴살치즈샐러드,oneyefishluv,오즈토토,5490,9,73,기타,술안주,닭고기,샐러드,담백하고 간단한 술안주가 되었네요. 이렇게 더운 날씨에 간단한 안주와 함께 시원한 맥주 한잔하면 참 좋겠죠. ,[재료] 닭가슴살 2개| 슬라이스 치즈 2개| 양상추 2장| 방울토마토 3개 [양념] 소금 약간,1인분,아무나,15분이내,20100715163900 
1981960,닭가슴살 새싹오이롤,닭가슴살새싹오이롤,oneyefishluv,오즈토토,3318,5,65,끓이기,일상,닭고기,샐러드,닭가슴살 새싹오이롤  반찬으로도 좋지만 그냥 오다가다 먹는 간식으로도 꽤 괜찮은 것 같아요~,[재료] 닭가슴살 1개| 오이 1개| 새싹 조금| 피망 1/2개 [양념] 소금 약간| 돈까스소스 약간,2인분,초급,30분이내,20100716133811 
1982187,두유가 들어가 고소한 초코 땅콩 버터 아이스크림,땅콩버터아이스크림,cherrysha,여날이,2604,5,55,기타,간식,달걀/유제품,디저트,달콤 고소한 초코 땅콩 버터 아이스크림입니다.,[재료] 두유 600g [양념] 초코 땅콩 버터 150g| 설탕 60g,6인분이상,초급,2시간이내,20100716162702 
6880638,감자미역국,감자미역국,24650462,은빛나무,48845,1,2088,끓이기,일상,채소류,국/탕,보통은 미역국하면 소고기나 홍합또는 조개류를 넣어  끓여낸 미역국정도를 생각하고 계시겠지만 오늘은 감자와 된장 고추장을 넣어서 만드는 새로운 퓨전식의 감자미역국이랍니다~~? ,[재료] 불린미역 1줌| 감자 2개,4인분,초급,15분이내,20171207162354 
1984580,꽁치 수박껍질조림,꽁치수박껍질조림,dlfdhtk00,땡쵸공쥬,8200,8,74,조림,일상,과일류,메인반찬,수박껍데기 음식물 처리에도 좋고 영양도 좋고 맛도 좋은 수박껍질조림입니다. 조림을 할 때 물은 넣지 않아도 조려지면서 수박껍질에서 수분이 많이 나와 늘러붙지 않아 좋아요.,[재료] 수박껍데기| 꽁치| 양파 1개| 묵은지 [양념] 고춧가루| 다진마늘,4인분,초급,30분이내,20100719114945 
1986503,김치들깨조림,김치들깨조림,jisunnyjjang,sunny,4590,4,39,조림,일상,채소류,밑반찬,묵은지의 변신~ 김치들깨조림 만들어 보세요.,[재료] 묵은김장김치 300g| 다진대파 2T| 물(또는 멸치다시마육수) 1C [양념] 시판용불고기양념| 들기름 2T| 들깨가루 3T,4인분,초급,2시간이상,20100720220339 
1986896,흑마늘삼계탕,흑마늘삼계탕,dlfdhtk00,땡쵸공쥬,3768,8,14,끓이기,영양식,닭고기,국/탕,스태미나에 짱!! 좋다는 마늘을 듬뿍넣은 흑마늘 삼계탕입니다.,[재료] 토종삼계닭| 대추| 마늘| 찹쌀 [양념] 흑마늘진액 1포,2인분,초급,60분이내,20100721093359 
6965164,돈까스샐러드,돈까스샐러드,62929808,요알남Mingstar,1470,0,27,튀김,일상,가공식품류,샐러드,상큼한 유린기 소스에 버무린 돈까스 샐러드 만들어 보세요.  03:12초 부터 보세요.,[재료] 돈까스 1개| 양파 1/4개| 청양고추 1개| 간장 3Ts| 식초 3Ts| 물 3Ts| 설탕 2Ts| 레몬즙 1/2Ts,1인분,아무나,30분이내,20210914100346 
6892451,열무김치비빔국수,열무김치비빔국수,wtiger5v,중년아빠v,6124,0,34,비빔,일상,밀가루,면/만두,혹시 집에 잘 익은 열무김치나 배추김치가 있으신가요? 저와 함께 맛있는 열무김치 비빔국수 한번 만들어 드시지요.한참 무더위가 기승부릴 때 매콤한 국수 한 그릇이면 더위도 함께 날아갈 겁니다.,[재료] 소면 1인분| 열무김치(없으면 배추김치) 약간(국물포함)| 참기름 1티스푼| 통깨 2티스푼| 고춧가루 1티스푼| 깻잎(없어도 무방) 3장,1인분,초급,15분이내,20180712172637 
6958652,마늘바게트,마늘바게트,30179236,허재용,377,0,4,굽기,간식,가공식품류,빵,식빵을 먹으려고 했는데 딱히 먹을게 없어서 만들어 봤어요 달콤하고 바삭하고 쉬워요 여러분도 꼭 만들어서 먹어보세요♡♡그리고 살짝 알싸하긴 하진만 맛있어요 근데 마늘이 뭉친데는 매우닌깐 많이 구우세요,[재료] 식빵 아무거나 3장| 설탕 적당량| 다진마늘 10개| 올리고당 1번,2인분,아무나,60분이내,20210519185153 
1989180,내맘대로 도라야키 ,도라야키,minerva7575,쿡라이프,2491,5,47,굽기,간식,밀가루,디저트,제 나름대로 구워본 도라야키입니다. 맛나게 드셨으면 합니다.,[재료] 박력분 50g| 계란 1개| 버터 20g| 팥 1컵,2인분,중급,90분이내,20100723085959 
1989307,가지초무침,가지초무침,tuddl22,시연맘,10300,3,81,무침,일상,채소류,밑반찬,여름철 잃어버린 입맛을 살려줄 가지초무침 만드는법 입니다.,[재료] 가지 2개 [양념] 고추가루 1/2 작은술| 설탕 1작은술| 식초 2작은술| 양조간장 1/2작은술| 국간장 1작은술| 다진마늘 1작은술| 참기름 1/2작은술,2인분,초급,15분이내,20100723104101 
6871900,알감자버터구이,알감자버터구이,95812181,뚱이네♡,8664,6,45,굽기,간식,채소류,디저트,요즘 맛있는 햇감자가 나올때 버터구이로 더욱더 맛있게 즐겨보세요^^,[재료] 감자 6개 [삶을때] 소금 1t| 설탕 1T [구워줄때] 버터 2T| 소금 1꼬집| 설탕 1T,2인분,아무나,30분이내,20170628123122 
6830612,돼지고기장조림,돼지고기장조림,kjiong,근땡이,3158,7,61,조림,일상,돼지고기,밑반찬,돼지고기 안심으로 만들어 부드러운 장조림 같이 만들어 볼게요.,[재료] 돼지고기 안심 400g| 물 2컵| 청주 1Ts| 마늘 6알| 후추 약간 [앙념장] 간장 4Ts| 설탕 2Ts,2인분,초급,60분이내,20150723235745 
1991671,꼴뚜기조림 ,꼴뚜기조림,swjun,풀향기,64493,19,1328,조림,일상,건어물류,밑반찬,도시락반찬으로 인기좋은 꼴뚜기 조림 소개합니다.,[재료] 꼴뚜기 250g [양념] 맛술 1큰술| 식용유 2큰술| 물 적당량| 통깨 약간 [양념장] 진간장 4큰술| 고추장 2큰술| 매실청 3큰술| 올리고당 2큰술| 맛술 1큰술| 다진마늘 1큰술| 후춧가루 약간| 물 5큰술,4인분,초급,30분이내,20100726084022 
6907621,김치찜,김치찜,b190324s,로즈원,5519,0,24,찜,일상,채소류,메인반찬,김치와 돼지고기를 찌개말고 찜으로 해봤어요,[재료] 김치 1Kg| 돼지고기 600g| 물 3컵,4인분,초급,30분이내,20190303121019 
1992788,청양고추오니기리,청양고추오니기리,min9640,민쿡스,7466,6,84,볶음,초스피드,곡류,밥/죽/떡,오니기리는 밥을뭉쳐서 김으로싼... 쥐다  잡다의 뜻이있다네요 ~ 카모메식당을 보고 이런저런 생각이 많아진탓에.. 만들어 먹게된 청양고추오니기리,[재료] 청양고추 4개| 다진햄 1컵| 콘옥수수 1컵| 밥 1공기| 올리브유 조금 [양념] 소금 약간| 후춧가루 약간| 케찹 조금,1인분,초급,15분이내,20100726193759 
6835606,감자,감자,ssongmin2,쏭민2,20491,4,57,삶기,일상,채소류,기타,다이어트 메뉴로  간식으로 간단한게 먹을 수 있는 삶은 감자예요. 다들 감자 삶은 방법을 아시겠지만  더욱 간편하고 쉽게 하지만 맛있게 삶는 방법을 알려드릴께요.,[재료] 감자,2인분,초급,30분이내,20151005114109 
1994015,시래기 멸치볶음 주먹밥 ,멸치볶음주먹밥,tuddl22,시연맘,6642,10,66,볶음,도시락,채소류,밥/죽/떡,아이도 어른도 좋아할만한 시래기 멸치볶음 주먹밥을 만들어봤답니다. 구수하고 고소하고 영양가득한 [시래기 멸치볶음 주먹밥] 만들어 볼께요.,[재료] 시래기| 밥| 멸치 [양념] 올리고당 1작은술 [시래기양념] 다진마늘 1작은술| 간장 1작은술| 참기름 1작은술,2인분,초급,60분이내,20100727182855 
6694829,초코쿠키,초코쿠키,haosj,바니,6788,6,73,굽기,간식,밀가루,과자,아이들과 함께 모양을 만들며 더욱 재미있게 만들 수 있는 초코쿠키입니다.,[재료] 초코쿠키믹스(큐원)| 버터 또는 식용유| 계란 1개,3인분,아무나,60분이내,20150410001955 
6932725,시금치전,시금치전,89234500,재미마미,5159,0,201,부침,손님접대,채소류,메인반찬,시금치를 갈아서 시금치전을 부쳤어요. 마치 한정식짐에 1인1개씩만 허용하는 고급스런 느낌이 나는 전느낌이 나네요.,[재료] 시금치 1/2단| 통밀가루 1컵| 물| 소금| 다진마늘| 식용유,2인분,중급,30분이내,20200515151952 
1995080,[해물 파전 믹스 미션 3] 다양하게 먹는 삼색 해물 파전,삼색해물파전,cherrysha,여날이,10124,6,28,부침,술안주,해물류,디저트,삼색해물파전입니다.,[재료] 해물야채믹스 1팩| 부침가루 [양념] 녹차가루 1ts| 고추장 1ts,1인분,초급,30분이내,20100728184750 
6942766,단호박조림,단호박조림,achim100,좋아좋아3,3336,0,49,조림,일상,채소류,밑반찬,바다건너 제주에서 날아온 단호박..  맛있게 잘 먹고 마지막 한 통이 남았어요  뭘 할까?  ?  단짠단짠으로 즐기는 단호박조림 만들었어요  실패없는 백종원레시피 참고 합니다 ,[재료] 단호박 1통 [양념] 물 1/2컵| 간장 1T| 설탕 1T,3인분,아무나,15분이내,20200924163857 
1995708,부드러운 양송이 카레라이스,양송이버섯카레라이스,oneyefishluv,오즈토토,5857,8,53,끓이기,일상,버섯류,밥/죽/떡,마땅한 반찬이 없을 땐 부드려운 양송이버섯을 넣고 카레를 만들어 주면 아이들이 더 잘 먹는답니다.,[재료] 닭가슴살 1개| 감자 1개| 양송이 4개| 찐옥수수 1/3컵 [양념] 카레 40g,2인분,아무나,30분이내,20100729104725 
6930232,요거트아이스크림,요거트아이스크림,simple,집밥한끼,4022,0,70,기타,일상,달걀/유제품,디저트,상큼한 요거트 아이스크림 한 입? 콜? ,[재료] 마시는 요거트 또는 우유 1개| 얼음 많이| 소금 1/2컵| 지퍼백 2개,1인분,아무나,10분이내,20200408213952 
1996548,시금치 커리 쿠키,시금치커리쿠키,kh8741,니코로빈,3468,10,55,굽기,간식,밀가루,과자,고소한 치즈와 커리의 맛의 조화 그리고 건강에 좋은 시금치를 넣은 시금치 커리 쿠키입니다!,[재료] 버터 82g| 시금치 70g| 설탕 60g| 계란 1개| 파니르 커리 20g| 소금 약간| 박력분 180g,6인분이상,중급,2시간이상,20100730061018 
1996668,두부 야채 볶음밥,두부야채볶음밥,jiwon6634,핑크엔젤,9860,8,180,볶음,일상,채소류,밥/죽/떡,두부를 넣어 더욱 영양가 높은 두부야채볶음밥입니다.,[재료] 두부| 짜투리야채들| 밥 [양념] 간장| 소금| 참기름| 깨,1인분,초급,30분이내,20100730101927 
1997175,묵은지 등갈비 감자탕,묵은지등갈비감자탕,graffiti93,낙서,25783,14,489,끓이기,일상,돼지고기,국/탕,중복 잘 지내셨어요? 날이 너무 더워서 우리 주부들이 건강한 식단으로 가족들 건강 챙기기가 참 힘든 것 같아요~ 이번 주말 별미로 묵은지에 돼지 등갈비 넣고 푹~~ 끓인 감자탕 어떠세요? 들깨 가루  깻잎 듬뿍 얹어 먹었더니 정말 맛있더라구요. ,[재료] 돼지 등갈비 430g| 묵은지 1/4포기| 물 1.5L [양념] 된장 3T| 집고추장 1T| 고춧가루 3T| 청주 2T| 다진 마늘 2T| 생강즙 1T| 국간장 1T| 들깨 가루 3T| 들기름 1T| 후추 적당량,4인분,초급,60분이내,20100730163001 
6920952,아코디언감자,아코디언감자,cindy5428,Whalelike,36537,0,2150,기타,일상,기타,기타,에어프라이어를 이용해서 아코디언 감자를 만들어 보았어요!,[재료] 감자 3개| 버터 약간| 소금 약간,1인분,초급,60분이내,20191020215044 
7003180,오이냉국,오이냉국,17672780,라피네,1658,0,24,기타,초스피드,채소류,국/탕,이제 날이 더워지니 뜨거운 국보다는 시원한냉국이 생각나네요. 오이냉국 맛있게 하는법 알려드릴께요,[재료] 오이 1개| 물 600ml| 식초 6T| 소금 1T| 설탕 4T| 통깨,2인분,초급,10분이내,20230601092126 
2000108,꽈리고추감자조림,꽈리고추감자조림,soramochi,사과꽃,16054,8,336,조림,일상,채소류,밑반찬,쉽지만 맛있는 감자 꽈리고추 조림 함께 만들어 보아요.,[재료] 감자 중간 크기 3개| 꽈리고추 160g| 식용유 1큰술| 통깨 약간 [양념] 물 2컵| 진간장 4큰술| 설탕 1+1/2큰술| 후추 1/4작은술,2인분,초급,30분이내,20100803104157 
2001138,오이지김밥,오이지김밥,yoyuge77,띵글이,7214,8,37,볶음,일상,채소류,밥/죽/떡,입맛 없는 아침 간단하면서 맛있는 오이지 김밥입니다. 간장에 버무린 오이지가 꼬득꼬득하게 씹히니 내용 부실한 김밥의 맛을 살려주더군요.,[재료] 김밥햄| 단무지| 계란| 오이지 [양념] 간장| 참기름| 참깨| 설탕,2인분,초급,60분이내,20100804112050 
2001621,새콤한 오이양파 초무침,오이양파초무침,soramochi,사과꽃,34490,13,1080,무침,초스피드,채소류,밑반찬,새콤달콤한 오이양파 초무침 간단히 만드는 방법입니다.,[재료] 오이 1개| 양파 1/4개 [양념] 소금 1작은술| 고춧가루 1/2큰술| 매실액 1작은술| 식초 1작은술| 통깨 약간,2인분,초급,15분이내,20100804191234 
2001880,감자 옹심이 냉국,감자옹심이냉국,cggirl1004,카푸치노,2819,7,27,끓이기,일상,채소류,국/탕,제철감자로 쪽득한 옹심이를 넣어 만든 이색냉국 소개해드려요.,[재료] 오이| 양배추| 적채| 감자| 멸치다시육수,2인분,중급,30분이내,20100805004646 
7012987,무장아찌,무장아찌,80802273,아임레시피,1348,0,8,절임,일상,채소류,김치/젓갈/장류,무가 맛있는 계절이 찾아왔지요! 그냥 생으로 아작아작 씹어먹어도 맛있는 무이기에 오랫동안 두고 먹어도 좋은 무장아찌를 만들어 봤어요! 오독오독한 식감에 정말 너무 맛있어서 눈물이 날것만 같은 무장아찌 꼭~ 한번 만들어 보세요 ^^ (아이디어키친님 무장아찌 레시피를 참고했습니다^^),[재료] 무 1kg| 설탕 500g| 진간장 500~600ml,5인분,아무나,2시간이상,20231107092344 
2002813,매콤 짭조름한 자숙풋콩 볶음,콩볶음,htman,호텔맨,3751,5,20,볶음,일상,곡류,밑반찬,인터넷에서 구매한 자숙풋콩  살도 안찔것 같고 또 콩이라 몸에도 좋을것 같고 근데 요거 먹다가 어떻게 달리 해먹을 방법이 없을까? 고민하다가 얼마전 문득 콩을 고추와 간장을 넣고 볶아 먹는다는 이야기를 들은것 같아 한번 실험을 해봅니다.,[재료] 자숙풋콩| 다진파| 다진마늘| 다진고추(마른고추) [양념] 간장| 참기름| 굴소스,4인분,아무나,30분이내,20100805230721 
6676300,전자렌지계란찜,전자렌지계란찜,myung4390,혹독마녀,43099,10,198,찜,일상,달걀/유제품,메인반찬,계란찜은 은근 쉬운것 같으면서도 어려운 요리죠. 잔짜 촉촉하고 부드럽게 계란찜 만드는 법 알려드릴게요~ 가스불이 아닌 전자렌지에 돌리는 거라 더 간편해요!,[재료] 계란 3개| 물 120ml| 소금| 다진마늘| 대파,2인분,초급,15분이내,20150402111453 
2003730,아삭이 풋고추볶음 ,아삭이고추볶음,yoyuge77,띵글이,7491,9,50,볶음,일상,채소류,밑반찬,양념 간장맛이 삼삼한 풋고추 볶음입니다.,[재료] 풋고추| 당근| 느타리버섯| 양파 중자 1개 [양념] 참기름 2/3스푼| 설탕 1/3스푼| 다진마늘| 일반간장 2스푼,2인분,초급,30분이내,20100806202934 
2003821,생선조림,생선조림,koomowoochi,쿠모우치,26602,13,875,조림,일상,해물류,밑반찬,생선없이 무만 조려먹어도 그 맛이 일품인 무조림입니다.,[재료] 무 100g| 다시육수 2컵 [양념] 간장 2T| 고추가루 1/2T| 통후추 6알| 물엿 1T,2인분,초급,30분이내,20100807000935 
6841552,옥수수버터구이,옥수수버터구이,25ykart,이오eo25,10997,5,70,굽기,초스피드,곡류,디저트,  이오네는 ?옥수수 좋아하는 아들과 남편 때문에  한참 제철이면 망으로 사들이고는 하죠 근데 이 옥수수라는 것이 보관하기 용이하지 않아서 사서 잎사귀가 누렇게 변하기 시작하면  맛이 떨어지거든요 그러니 얼른 몽땅 쪄서 냉동시켜 두곤 한답니다 요 냉동된 찐옥수수가 겨울 방학 간식으로  완전 대환영 받는 버터구이 옥수수로~~~  ? ,[재료] 찐 옥수수 2개| 버터 2큰술 [양념] 소금 약간,4인분,아무나,10분이내,20160113171202 
2004591,간식으로 좋은 달콤고소한 호두스낵,호두스낵,shriya,문성실,6894,9,121,굽기,간식,콩/견과류,과자,간식으로 딱인 건강한 호두스낵입니다.,[재료] 호두 350g [시럽재료] 포도씨오일 1숟갈| 물 2숟갈| 꿀이나 아가베시럽 2숟갈| 소금 약간 [토핑가루재료] 설탕 7숟갈| 생강가루 0.3숟갈| 시나몬파우더 0.3숟갈| 소금 약간,6인분이상,초급,60분이내,20100808013256 
2007614,꼬치구이,꼬치구이,oneyefishluv,오즈토토,8049,11,96,굽기,일상,가공식품류,기타,아이들도 좋아하고 피부미용과 노화방지에 좋은 파프리카 크랩맛살 꼬치구이입니다. ,[재료] 노란색 파프리카 1/2개| 크랩 맛살 작은것 3개| 새송이 버섯 1개| 식용유 약간 [양념] 소금 약간,2인분,초급,15분이내,20100811085211 
2007795,오이까나페 만들기,오이까나페,yongguri76,요리하는 여자,5837,10,93,기타,초스피드,채소류,디저트,상큼하고 아삭한 오이카나페입니다.,[재료] 오이 2개| 칵테일새우 15~20마리 [양념] 레인 요거트 1컵| 레몬즙 1작은술| 다진마늘 1작은술| 소금 약간| 후추 약간,3인분,초급,15분이내,20100811110934 
2007897,홈메이드 까망베르 치즈 아이스크림 만들기,까망베르치즈아이스크림,ymgs1888,김영미,3314,6,67,기타,간식,달걀/유제품,디저트,진한 치즈향이 느껴지는 달콤한 아이스크림입니다.,[재료] 우유 250g| 생크림 100g| 달걀 노른자 2개| 까망베르 슬라이스 치즈 4장| 바닐라빈 1개 [양념] 설탕 40g,6인분이상,초급,2시간이내,20100811122414 
2008181,쇠고기 고추찜,쇠고기고추찜,aud1217,최윤미,3840,5,75,찜,일상,소고기,밑반찬,간단하고 깔끔하고 맛있는 쇠고기 고추찜~,[재료] 풋고추 큼직한걸로 6개| 쇠고기 200g| 밀가루 3큰술 [양념] 간장 1큰술| 설탕 1/2큰술| 참기름 약간| 후추 약간,3인분,초급,15분이내,20100811163054 
5134285,매실장아찌무침,매실장아찌무침,swjun,풀향기,99356,13,307,무침,일상,과일류,밑반찬,새콤달콤하면서도 아삭아삭한 매실장아찌무침 소개합니다.,[재료] 매실장아찌| 고추장| 통깨| 참기름,4인분,초급,15분이내,20130802185344 
6955607,마늘토스트,마늘토스트,mossin0514,나미다락방,781,0,14,굽기,일상,기타,빵,요즘 아이들 학교 갔다오면 간식을 준비하게 되는데 마늘바게트 만들어보세요 바게트빵보다 식빵으로 하면 더욱더 맛있는 간식이 되어요 ,[재료] 식빵 3개 [양념재료] 버터 100g| 다진마늘 2스푼| 설탕 1스푼| 연유 1스푼,2인분,아무나,15분이내,20210322130428 
6835194,도넛,도넛,unice5,냐미냠냠,10581,12,106,튀김,간식,밀가루,빵,아이들 간식으로 좋은 도넛입니다. 겉은 바삭하면서 안은 촉촉하고 맛은 담백해서 부담없이 즐겨 먹을 수 있습니다.,[재료] 도나스가루 [양념] 물or우유 100L| 계란 1개,5인분,초급,30분이내,20150927224115 
2010956,쌈장라면,쌈장라면,pink9825,날개달고,16245,8,46,끓이기,일상,가공식품류,면/만두,구수한 국물이 땡긴다면 쌈장라면,[재료] 라면 1개 [양념] 쌈장 1/2큰술| 라면스프 1/2봉지,1인분,초급,30분이내,20100814081236 
2011500,미역 감자국 만들기,미역감자국,rey79,뵈뵈,17729,10,94,끓이기,일상,건어물류,국/탕,미역과 감자를 넣은 간단한 국 끓이는 법 소개해드립니다.,[재료] 불린 미역 1줌| 감자 중간크기 2개| 바지락살 2줌 | 쌀뜨물 2~2.5L [양념] 국간장 2큰술| 소금 조금,2인분,초급,30분이내,20100815020328 
6734768,유부초밥,유부초밥,seoo7832,봉틀맘,4769,3,21,기타,도시락,쌀,밥/죽/떡,나들이 갈 때 좋아요~ 요리 솜씨 없어도 뚝딱! 유부초밥 만드는 법을 소개합니다.,[재료] 밥| 조미유부,2인분,아무나,30분이내,20150427203020 
2014490,계란과 함초로 피운 계란말이 꽃,함초계란말이,aud1217,최윤미,2217,7,7,부침,일상,달걀/유제품,밑반찬,색깔이 화려하지만 꽃모양 맞지요? 마트에 가니 함초를 소포장으로 판매하고 있더라구요 걷절이나 해먹을까 하고 사가지고 왔는데 못먹겠더라구요 엄청 질겨서..... 연한 부분만 잘라 다져서 계란말이를 만들었어요. 함초가 짭짜름해서 계란말이에 잘 어울리더라구요,[재료] 계란 6개| 함초 1/2팩 [양념] 들기름 2작은술| 연두 1/3작은술| 부침기름 적당량| 후추 약간,2인분,초급,30분이내,20100818004804 
2014719,햄 스콘,햄스콘,onlybinliebe,분홍돌고래,1322,6,27,굽기,간식,밀가루,빵,햄이 쏙쏙 들어간 맛있는 햄 스콘을 만들어봅시다.,[재료] 박력분 250g| 차가운 버터 100g| 소금 1/2작은술| 설탕 1큰술| 차가운 우유 95ml| 통조림햄 100g,6인분이상,중급,60분이내,20100818094633 
2016869,아이스크림토스트 ,아이스크림토스트,minerva7575,쿡라이프,4127,7,74,굽기,간식,밀가루,빵,아이스크림토스트 ,[재료] 식빵 1장| 계란 1개| 우유 40ml| 아이스크림 원하는만큼,1인분,아무나,30분이내,20100820082730 
2017490,얼큰한 버섯 갈비탕,버섯갈비탕,graffiti93,낙서,5098,10,60,끓이기,영양식,소고기,국/탕,날이 정말 너무 덥죠? 말복이 지났는데도 무더위가 계속되니 몸이 점점 지쳐가는 것 같아요. 지친 가족들을 위해서 진하고 얼큰한 갈비탕을 맛있게 끓여 보자구요~,[재료] 소갈비 800그램 [양념장] 고춧가루 6T| 국간장 2T| 진간장 2T| 청주 2T| 다진 마늘 2T| 굵은 소금 1T| 설탕 1T| 후추 넉넉히,4인분,중급,90분이내,20100820162457 
2019368,화이트 롤케이크,롤케이크,onlybinliebe,분홍돌고래,13256,20,573,굽기,간식,밀가루,빵,우유와 함께하면 좋은 뽀얀 화이트 롤케이크 입니다.,[시트 재료] 박력분 100g| 달걀 4개| 뜨거운 물 2큰술| 설탕 80g [속재료] 생크림 180g| 설탕 15g [시럽 재료] 설탕 1큰술| 물 4큰술,3인분,중급,60분이내,20100823000841 
2020268,담백한 고등어살 베이컨롤,고등어베이컨롤,oneyefishluv,오즈토토,1792,7,18,굽기,일상,해물류,메인반찬,생선을 잘 먹지 않는 아이들도 좋아할 만한 고등어살 베이컨롤 소개합니다.,[재료] 생물 고등어 1마리| 베이컨 10줄| 영양부추(옵션) 약간| 까놀라유 약간,2인분,초급,30분이내,20100823205159 
